atom_id,delta_e_kj_mol
57806,0.3306015
57807,12.7817097
57809,-3.9819694
57810,13.1172476
57813,0.5926959
57866,17.9376526
57870,31.343792
57871,12.000433
57873,13.7829981
57874,11.5296879
57875,1.0571388
57876,5.3065415
57878,16.78582
57948,-33.385891
57949,62.1792336
57950,31.045681
57951,-7.2567206
57952,-6.2183108
58029,21.6848755
58032,0.4895186
58033,25.0844917
58034,23.5697232
58036,20.4441185
58037,-12.265049
58038,27.9501286
58040,33.6021576
58041,1.6116309
58129,13.2075338
58130,-5.151638
58133,16.8083916
58134,9.0277615
58135,-6.3925448
58136,9.0473633
58137,2.9835354
58139,-2.3116789
58233,23.57123
58234,-21.4118176
58236,-26.3698464
58237,0.1358443
58238,-7.3983455
58239,34.110405
58240,45.718319
58241,8.0626726
58242,17.2467137
58243,20.7453671
58244,25.7570515
58343,26.6724472
58344,33.9059068
58346,6.6520076
58347,7.5275707
58348,4.6312404
58349,3.0652325
58350,23.8201142
58351,8.6755753
58352,18.5053082
58463,28.4806881
58464,32.3478584
58466,5.317503
58467,-13.9929992
58468,13.5690508
58581,36.7424507
58582,5.0231662
58584,-4.1044283
58585,16.9530374
58586,29.4880257
58587,-5.1530514
58588,-3.4102521
58589,51.8924294
58700,14.4633961
58702,-1.0028285
58703,-6.653215
58704,-6.1398759
58705,42.5442086
58706,1.0178846
58708,-1.985455
58709,-7.0520506
58821,2.7807524
58822,-2.0708811
58823,-0.2987645
58824,-20.0887299
58825,-5.8613214
58826,45.6213227
58827,-5.3449807
58828,26.8468514
58941,17.0839272
58942,4.983048
58943,20.5107918
58944,2.4875391
58945,4.6411066
58946,34.7951927
58947,10.0964184
58948,4.6434698
58949,26.6722965
59056,21.3354015
59059,14.2199383
59060,40.2582131
59061,-5.4420572
59062,-0.5328084
59063,19.0653152
59064,-8.6033755
59065,-10.4897805
59066,10.5257244
59069,17.8072167
59168,19.1790657
59169,36.0650444
59171,17.9991876
59172,55.4037933
59173,22.0951767
59174,-2.7065964
59175,58.5442467
59176,3.8432318
59177,35.6672631
59178,19.9129276
59179,18.2365646
59180,24.6333714
59181,3.6470287
59182,-9.6268444
59184,-22.4476986
59279,-0.6288393
59281,3.737916
59282,9.4167833
59283,20.6569786
59284,-2.9950124
59285,49.9318962
59286,18.123354
59287,22.7132855
59288,14.6096907
59289,18.2074051
59290,18.9978104
59291,14.5044461
59292,12.2554312
59293,12.3019447
59294,14.6561985
59295,-20.1781464
59296,25.8090382
59297,3.4890318
59298,0.6088944
59372,12.8828478
59376,6.1748886
59377,4.6423359
59384,17.7064572
59385,20.243248
59386,23.1456509
59387,19.0915585
59388,-0.9863514
59389,8.4715691
59390,17.6962548
59391,29.7966728
59392,1.419557
59393,20.6857281
59394,7.9451562
59395,16.5502644
59396,9.5027428
59459,23.1720066
59464,-8.517334
59465,19.8099976
59466,-38.6481133
59467,-11.9779578
59468,25.9509374
59469,2.0137942
59508,-6.7732625
59510,0.4708417
59515,-7.0163121
59516,33.9421464
59517,13.2632866
59518,3.9146464
59519,17.6339703
59520,20.9913598
59521,18.0185089
59524,39.8818054
59525,26.824812
59528,5.3427167
59529,23.4452439
59532,-2.3327332
59533,-1.8801452
59535,23.5457688
59536,34.8844452
59537,7.8752966
59538,21.7294884
59539,31.5096817
59540,26.5187092
59541,10.735837
59542,-17.3008347
59543,20.0612221
59544,12.7887593
59545,29.4554978
59546,19.4708119
59547,32.4389687
59548,56.9034082
59549,-3.2477353
59551,22.2714615
59552,-22.1334267
59553,4.7226243
59554,30.4023171
59555,28.5291825
59556,-3.2502773
59557,-9.5376654
59558,1.2425857
59559,21.7887955
59560,13.2422295
59561,43.9964486
59562,15.8848334
59563,7.8334427
59564,22.3807068
59565,35.7239418
59566,31.885193
59568,16.2147808
59569,22.573391
59570,2.3910856
59572,-5.7382298
59573,12.7295561
59576,-9.3154011
59577,14.4117642
59578,0.4531241
59580,43.7078667
59581,-7.925559
59582,23.7479458
59584,25.6426525
59585,52.0228577
59588,-18.7038956
59589,-19.5717182
59590,15.2550287
59591,-6.9173298
59592,18.2497311
59593,1.8363401
59595,15.9927044
59596,21.9920274
59621,17.8169956
59622,-41.7488594
59624,-11.4348059
59625,-3.5171976
59626,-26.6334458
59627,39.4932442
59629,-3.4113474
59630,10.6661425
59631,16.7248745
59668,9.6464854
59669,-4.864337
59671,-14.6787081
59672,-10.000412
59673,13.5352564
59674,-28.1766758
59675,-11.0581627
59676,11.6431256
59677,14.3413286
59725,-17.7806759
59728,29.3080769
59729,43.0136566
59732,2.5958541
59733,-5.3943253
59734,-7.9824716
59740,10.8023701
59801,-0.3305831
59802,24.528553
59804,-17.7211972
59805,-16.8304634
59806,8.5584622
59807,2.0485685
59881,5.5841322
59882,-24.610323
59884,-16.5814419
59885,11.9196464
59887,18.2542744
59888,8.0781765
59889,22.7825318
59969,11.0182705
59972,-22.5466748
59973,-20.3105812
59974,-1.5314009
59976,15.6182375
59979,21.3362713
59980,17.9032708
60073,2.6825834
60074,-21.6603909
60076,42.0556374
60077,6.3410516
60078,27.3513928
60079,8.0376463
60080,38.4464836
60081,18.7673989
60179,24.8378544
60181,19.3014813
60183,-7.858718
60184,-18.2489205
60185,-8.7449656
60186,-6.5245018
60187,10.1651802
60189,6.5084834
60291,-17.7683068
60292,9.4711819
60294,9.5012999
60295,-6.6560002
60296,4.6459651
60297,-16.9607392
60298,6.6955252
60299,-3.0191529
60300,3.7843123
60301,-12.4271002
60302,18.7000656
60410,4.3390455
60414,8.3294935
60415,26.5780087
60416,6.7885204
60417,-4.2536731
60418,-23.4120903
60421,3.0250409
60531,32.3576164
60532,3.9709492
60534,3.6510556
60535,27.9686338
60536,38.5898285
60537,35.0030823
60538,27.8860208
60539,17.074028
60541,-25.0613022
60652,-9.0075912
60654,44.2335968
60655,5.5639358
60656,-17.2680054
60657,28.13661
60658,-28.1038342
60659,10.33041
60660,48.1337395
60661,4.3494506
60662,17.5585461
60663,0.9951544
60776,43.3901482
60777,18.1368446
60778,29.5742188
60779,-14.543006
60780,0.2529912
60781,1.4811481
60782,7.0393596
60783,-14.377677
60784,2.0526438
60787,3.3086956
60897,26.1648483
60898,16.4798947
60899,36.3126679
60900,-8.3822632
60901,-21.0926552
60902,6.6169329
60903,36.1056137
60904,6.3659663
60906,16.5591126
61013,16.3894882
61015,25.8676682
61016,24.1967564
61017,15.7250786
61018,18.8064118
61019,3.3165529
61020,26.272768
61021,28.2113228
61022,32.2142182
61023,16.3438244
61024,4.2522469
61123,15.6625538
61131,12.6656332
61132,22.1745434
61133,24.8063374
61134,1.7757513
61135,24.6396942
61136,-0.3102852
61137,21.9510938
61138,17.7823048
61139,43.2488938
61140,15.8853456
61141,4.9630666
61142,-6.1777444
61143,5.051012
61144,38.8688508
61239,-2.1378651
61240,4.746871
61242,28.8696194
61243,34.753521
61244,27.1282978
61245,23.2703457
61246,-13.3964424
61247,-0.9407248
61248,40.8826638
61249,29.435978
61250,9.6699248
61251,1.01167
61252,24.1546078
61253,9.4210444
61254,5.1630111
61255,2.0418677
61256,-17.7601967
61257,-1.9336494
61258,22.989441
61259,-10.3621235
61342,19.6354256
61345,7.0676131
61349,3.5594354
61350,13.2841149
61351,9.542284
61352,-8.2960796
61353,21.765831
61354,9.552289
61355,11.4739847
61417,-11.1399756
61418,42.6389504
61423,11.4391938
61424,9.3272114
61425,8.6079626
61426,-4.1316567
61427,10.5027075
61428,18.2672272
61429,41.8730584
61430,12.7764073
61465,19.5176602
61466,10.324728
61469,12.397275
61470,22.6905766
61473,0.1236673
61474,3.2500243
61475,2.7144847
61476,8.4400244
61477,1.6360449
61478,1.6394304
61479,18.3323803
61480,10.5725289
61481,17.1470852
61482,12.6058302
61483,20.226408
61484,25.7335129
61485,16.2888203
61487,41.3733292
61488,17.0206718
61491,37.2936821
61492,-10.9215718
61495,9.9849282
61496,27.5056324
61499,9.980916
61501,27.2218266
61502,-19.6450672
61503,-0.4838595
61504,48.151165
61505,20.357708
61506,-1.5362292
61507,5.174499
61508,23.1888714
61509,6.117692
61510,8.1004639
61511,-0.3620411
61512,1.6618039
61515,17.2656517
61516,0.2352067
61518,4.3314166
61519,15.5653076
61522,7.6770573
61523,1.1583877
61524,24.7558289
61525,8.2636376
61526,-4.8297262
61527,17.4148598
61529,24.2499962
61530,43.1425934
61531,-16.3759022
61532,16.9144592
61533,-11.1422081
61534,22.8029671
61535,0.3146078
61536,43.3578186
61539,9.3939619
61540,22.4999028
61541,17.7597046
61542,-0.8590288
61544,2.3269973
61545,9.6017618
61546,29.4217854
61548,13.1432905
61549,9.4777928
61557,32.8327561
61558,1.1476253
61559,10.5286713
61561,-5.1889954
61562,11.2501316
61563,14.1044245
61564,9.4246903
61565,-13.681674
61566,43.8904306
61567,36.2986832
61568,23.7902909
61569,7.2617898
61576,21.9507562
61600,20.3463211
61601,28.5357151
61602,-16.4330158
61604,-14.4573069
61605,13.5209694
61606,-10.6206799
61607,17.0603199
61609,19.1397457
61610,18.6787968
61650,23.2506924
61651,0.00065977235
61652,14.3786812
61654,0.9001522
61655,4.1861448
61656,28.9396096
61657,1.003422
61658,14.7420721
61659,-1.4624319
61660,-8.1583366
61713,13.2632637
61716,0.3974212
61717,-10.3863478
61718,10.9871044
61719,24.4808903
61720,-8.1057959
61721,11.1033144
61722,16.1067505
61723,-4.1564803
61724,-1.0800834
61725,2.0983532
61793,13.7798996
61794,-1.0548325
61795,28.6365757
61796,-5.6274038
61797,6.1774139
61798,19.0921345
61799,2.3218196
61876,13.5489941
61877,-29.8842144
61879,37.2957382
61880,-14.1778822
61882,63.5758019
61884,25.5354119
61885,15.4788609
61886,-13.6741238
61889,10.087059
61967,17.2601013
61969,23.6386032
61970,79.4692917
61971,2.1796196
61972,-18.9626522
61973,-10.1906738
61974,12.4729777
61975,25.9012604
61976,30.7110615
61977,-4.9478966
61978,20.6976662
61979,15.9360542
61980,2.2074874
61982,18.6757412
62071,1.0947512
62072,9.5998812
62073,22.4969387
62075,0.5750643
62077,7.1871715
62078,29.4606896
62080,25.7726116
62081,25.1427479
62182,-3.7916565
62183,27.6528855
62185,16.5387402
62186,-21.0587273
62187,19.1527176
62188,23.7922039
62190,35.6056061
62296,-14.4583445
62297,67.4583435
62298,28.3954525
62299,44.1256752
62301,-13.6199141
62302,-11.8038998
62303,10.9715834
62304,4.2211762
62305,-13.3054333
62411,27.501133
62414,-17.5936222
62415,24.9799424
62416,13.1718016
62417,2.9488742
62418,25.1918984
62419,2.87025
62420,29.6996174
62421,11.8774034
62422,30.0482636
62423,-12.8020554
62424,-4.0394683
62539,4.1647296
62540,-4.8645984
62541,9.5413714
62542,-15.945466
62543,3.5852475
62544,26.4709111
62545,8.2520447
62546,0.7892341
62547,10.2354603
62548,-14.8601056
62550,11.4666586
62661,-2.0523164
62662,14.4935589
62663,50.1231232
62664,14.0211525
62665,31.6498165
62666,34.0166779
62667,31.8266163
62668,8.7178612
62669,25.3983669
62670,7.9259658
62672,-10.4058371
62783,5.7936802
62785,14.6899395
62786,9.4050579
62787,20.3157616
62788,9.8651382
62789,-13.0814581
62790,-20.6382962
62791,10.2254591
62792,50.4539147
62905,-5.1717782
62906,29.4362335
62907,25.0449791
62908,-10.7292271
62909,25.9766198
62910,-9.3666639
62911,17.1059361
62912,4.4436617
62913,-6.8243866
62915,31.3243981
63022,14.8356428
63023,-1.3410721
63024,81.0960007
63025,4.7471552
63026,-11.8456392
63027,5.9296594
63028,39.7739411
63029,38.3422432
63030,11.226634
63031,-1.5705469
63033,-28.3665066
63136,7.1004696
63138,10.3546209
63139,19.36689
63140,11.7503958
63141,37.1384163
63142,22.6776181
63143,31.3214836
63144,0.6252406
63145,11.4285183
63146,2.4506593
63147,28.6656571
63148,24.502966
63149,16.8366604
63150,12.4360247
63244,26.5312214
63245,13.7161522
63248,-5.8255248
63249,5.3432646
63251,29.8231373
63252,3.1053493
63253,11.4871474
63254,4.3829503
63255,47.4125557
63256,10.8314686
63257,37.4767304
63258,24.6759281
63259,8.9952632
63260,24.5625496
63261,-19.4354439
63262,33.1177712
63263,12.6050768
63264,-7.501216
63265,30.9874268
63266,2.7213111
63267,22.3696251
63268,13.5248318
63345,22.4861031
63346,15.4354658
63347,32.6479645
63348,65.1422195
63351,8.2500725
63352,10.3972454
63355,28.4059067
63356,17.2890339
63357,25.3450508
63358,63.1703301
63359,52.556366
63360,11.4652548
63361,10.4745627
63362,-15.0748501
63363,-3.1147637
63364,4.556871
63367,2.2766767
63422,-3.3742213
63423,29.6742935
63426,22.5094872
63427,21.2020912
63430,13.6708403
63431,-1.1463015
63432,15.1255989
63433,29.2313423
63434,-11.2982445
63435,-1.0496618
63436,12.3599796
63438,8.2189531
63439,7.9660464
63469,-0.7214495
63470,42.4378281
63473,16.0426788
63474,3.7365034
63477,-2.1088474
63478,14.6467581
63479,-1.2870922
63480,5.3854284
63481,20.7122193
63482,13.959466
63483,29.9832134
63484,11.971652
63485,21.8456554
63486,12.3802509
63487,21.1972237
63488,-4.5134206
63489,26.7869015
63490,56.0639267
63491,-5.8145128
63492,18.1165104
63493,7.4097452
63494,30.4150829
63495,46.2934723
63496,21.7482014
63498,-8.8139992
63499,-18.3172627
63502,24.8558846
63503,31.4312916
63506,10.4433861
63508,7.986549
63509,15.3777876
63510,12.4503136
63511,34.6570931
63512,20.1462441
63513,-13.8255863
63514,24.2204857
63515,29.3704434
63516,17.4589634
63527,27.868971
63529,14.0397129
63530,28.7123604
63531,25.9579582
63535,25.6179543
63539,9.8944522
63540,4.7176848
63542,-0.389164
63543,17.7477436
63544,14.7941771
63545,20.5697899
63546,23.267664
63547,-0.4763971
63548,22.6267338
63549,4.3768211
63550,38.2753601
63551,2.7054339
63552,8.9829236
63554,40.2035332
63555,28.4209862
63556,3.8291514
63557,3.5131631
63558,24.8122235
63559,37.8623582
63560,19.767746
63561,7.9842168
63562,3.0971739
63563,3.7990787
63564,22.4408531
63565,17.7921734
63567,19.5858612
63568,22.5950833
63569,11.0846214
63572,-6.5843616
63573,-3.6770892
63574,24.7372685
63575,33.0261116
63576,51.8227806
63577,21.68153
63578,4.3716579
63579,1.9669282
63580,18.9403534
63581,-2.7711461
63582,3.3878555
63583,-1.1268793
63584,18.057436
63585,13.6616459
63586,28.6105919
63587,1.6569677
63589,18.8657704
63590,19.6392823
63591,29.9405708
63594,-14.8055144
63595,6.4671254
63598,36.9686432
63618,-2.8427186
63619,-6.8643756
63620,28.9186612
63621,7.7522249
63622,28.2689114
63623,25.6327763
63624,4.8459482
63625,-4.2679687
63626,6.126843
63627,-13.3968144
63628,18.392582
63630,19.724392
63631,33.2902641
63632,26.2177677
63633,30.6044312
63634,6.7665839
63636,29.815897
63637,8.7342549
63674,-17.0827999
63677,40.2184677
63678,10.7287293
63679,0.519589
63680,-3.582984
63681,22.385088
63682,-20.2478466
63684,6.073679
63685,23.7428093
63686,26.6265393
63688,18.9280492
63689,0.0126978
63742,7.4829688
63743,-14.8460426
63745,-12.6260176
63746,25.8629018
63747,11.8587084
63748,-7.5357504
63749,23.3439045
63750,16.900877
63751,56.664814
63752,28.7883263
63753,6.7497049
63754,20.3512154
63822,30.3450565
63825,14.0278702
63826,-0.9845544
63827,24.0670605
63828,-3.4191847
63829,12.5878144
63830,0.5197185
63831,-6.2098584
63833,5.1907344
63908,12.4448529
63910,22.9913864
63911,-23.7497006
63912,-11.7073536
63913,-6.7046108
63914,30.5089779
63915,27.8657532
63916,19.7288933
63917,-4.8201671
63919,4.0778685
63920,27.4711342
64001,30.7240162
64002,12.011631
64004,-25.8498116
64005,-7.0020895
64006,-20.7743664
64007,48.9504356
64008,28.5964432
64009,17.7114754
64010,-0.7328959
64011,-1.6042981
64014,0.0115628
64103,-16.9496574
64104,-2.4334188
64105,18.5963536
64106,15.2255783
64107,-12.8609096
64108,4.4539171
64109,19.2748852
64110,38.5507889
64111,13.9722806
64214,20.7379685
64215,-24.9278698
64216,-3.0961311
64217,-21.3756104
64218,18.5625115
64219,48.1769829
64220,8.936614
64221,20.4544087
64222,-9.3165951
64223,-6.986837
64226,16.0282154
64328,16.7591
64329,-27.4932213
64331,-10.5027952
64332,-18.9527932
64333,16.7192173
64334,47.3084602
64336,13.9964314
64337,1.8616694
64338,17.7352333
64339,38.6100273
64340,-12.5500088
64448,44.1626473
64449,15.098424
64450,18.839613
64451,4.336205
64452,25.3571777
64453,33.7146454
64454,11.6520176
64455,26.6083546
64456,10.1889896
64457,29.5886364
64458,0.93716
64459,15.8436804
64460,13.5860749
64461,20.9861774
64463,8.4832526
64570,21.3322392
64571,45.3429451
64572,11.5519781
64573,46.2953529
64574,1.6397276
64575,18.1563683
64576,1.7239133
64577,22.120388
64578,12.6914654
64579,1.1786754
64580,-2.8671492
64581,2.6806822
64693,2.4923275
64694,8.9675894
64695,4.429297
64696,20.960041
64697,16.7875462
64698,2.8485054
64699,19.9610272
64700,19.1669941
64701,36.6350518
64702,14.3182011
64704,14.1393604
64811,19.8751812
64812,10.3391638
64813,-12.1810999
64814,19.1306362
64815,29.8162785
64816,-24.3659725
64817,31.7392979
64818,-27.3053551
64819,-6.8401838
64820,21.4282818
64821,2.6747768
64823,2.580688
64931,5.4820037
64932,3.1149833
64933,-15.0721121
64934,40.3445397
64935,-8.6796875
64936,13.6817808
64937,13.6452255
64938,-7.5546756
64939,33.9512902
64940,-15.5683546
64941,14.4281702
65046,14.930234
65048,18.6102696
65049,-12.967271
65050,-11.2869787
65051,-18.867588
65052,-0.2603154
65053,10.600955
65054,-24.8409024
65055,-2.688195
65056,20.8833714
65057,35.6184311
65058,16.5335179
65059,6.0763912
65060,5.2132812
65061,11.6684408
65062,20.0520687
65063,36.7106629
65163,9.6310063
65164,-2.7220414
65165,5.398386
65166,11.2851524
65167,6.9499936
65168,10.3924313
65169,-0.1060696
65170,26.2126713
65171,14.462637
65172,1.9591592
65173,13.9407988
65174,10.5476189
65175,14.780427
65176,-20.1166496
65177,39.043396
65178,34.8713188
65179,14.9410888
65180,0.8873434
65181,-7.0619974
65184,21.3050118
65271,11.181201
65275,9.3846579
