role,atom_id,x_A,y_A,z_A,is_gb,first_neighbor_count
gb_sample,18181,33.24236806925383,46.28396614934043,52.64737709302929,1,9
gb_sample,37109,69.93596830553896,18.83894798919663,78.1393168386304,1,11
gb_sample,24793,48.72168657611634,30.683725867643393,28.317541113461473,1,11
gb_sample,15953,32.275743456545484,31.97157461452966,32.58226164336651,1,11
gb_sample,7920,17.440245765071786,6.3081095141914485,16.80770606005908,1,13
gb_sample,26562,53.472930646481075,84.1852325759603,92.92356485601304,1,11
gb_sample,40290,76.25089924223165,53.368303660188225,14.61513879173702,1,10
gb_sample,25119,45.9003960828256,63.48680419347773,60.59862993201632,1,10
gb_sample,15344,29.440730197903267,21.64963929642041,53.57305835140506,1,11
gb_sample,17945,37.33812904046153,12.514563268790145,12.51727997279501,1,9
gb_sample,42829,81.40612459568318,16.275704597072984,64.99602638001281,1,11
gb_sample,36421,76.3657149858534,8.048391053220191,93.75009907301214,1,9
gb_sample,12841,25.527878439361768,0.34035098114240503,17.566515942305582,1,11
gb_sample,32190,61.38356140526481,35.61011747528967,31.639609825839845,1,11
gb_sample,32687,64.25230982617124,62.842280094410775,60.69806994100351,1,11
gb_sample,7645,18.36085983582327,17.31648914133597,31.86331643319261,1,11
gb_sample,3049,4.607451026170965,81.86877193748865,71.94607944431063,1,13
gb_sample,29769,53.08716651013202,33.668435330159106,62.69871465246322,1,11
