atom_id,delta_e_kj_mol,pe_eV,bulk_reference_mean_pe_eV,bulk_reference_std_pe_eV,bulk_reference_count,x_A,y_A,z_A,first_neighbor_count
126961,-1.6912131481229005,-552950.148456434,-552950.1309282449,0.01281383610860636,50,104.67231450695654,118.67721541264468,91.65556160703467,11
419,3.859645517796592,-552950.090925838,-552950.1309282449,0.01281383610860636,50,0.4473162811939423,69.71824580606375,27.82090733147049,13
85169,10.79422579566252,-552950.019053978,-552950.1309282449,0.01281383610860636,50,70.45536517041147,4.721953863916581,35.3026673047734,13
62463,-0.12007118163611571,-552950.132172695,-552950.1309282449,0.01281383610860636,50,50.978627573859114,113.45269521863418,45.07237389656185,11
15069,-3.2545865035584916,-552950.164659657,-552950.1309282449,0.01281383610860636,50,12.610616592130244,88.00413547282632,18.91931972292701,11
81045,-7.514226445870526,-552950.208807714,-552950.1309282449,0.01281383610860636,50,70.91132124227542,117.9541069672353,44.386100366273034,9
10376,-14.521982554303667,-552950.281437988,-552950.1309282449,0.01281383610860636,50,7.850133161127242,10.567939092628757,77.83033087056316,11
153228,-16.763751321287884,-552950.304672284,-552950.1309282449,0.01281383610860636,50,132.04527171765872,111.14402365463411,112.84286706176299,11
47724,-7.633876840424588,-552950.210047803,-552950.1309282449,0.01281383610860636,50,38.4378806749715,118.71585349135096,29.215716427994685,11
34654,-9.894958883061365,-552950.233482267,-552950.1309282449,0.01281383610860636,50,29.264865779476445,89.45657764160264,18.355047985358755,11
182993,22.274129061310656,-552949.900073165,-552950.1309282449,0.01281383610860636,50,148.56483193908005,27.981240242553422,133.54569290995903,11
83546,17.28918484383879,-552949.951738471,-552950.1309282449,0.01281383610860636,50,69.91479929022084,148.2799257670628,22.511544337236934,13
53332,24.707807435781447,-552949.874849866,-552950.1309282449,0.01281383610860636,50,44.10155025380631,98.15902159971117,134.59741503898053,9
170358,22.11935124612724,-552949.901677324,-552950.1309282449,0.01281383610860636,50,141.43267451761986,132.85485077789775,64.41194557058145,11
142214,-14.22655266383579,-552950.278376073,-552950.1309282449,0.01281383610860636,50,116.37212269598753,81.85770872712467,81.50119494226814,11
71368,8.407022277220223,-552950.043795599,-552950.1309282449,0.01281383610860636,50,58.46403621386434,17.81379293424491,14.919026928901316,11
116730,-12.193708603188899,-552950.257307129,-552950.1309282449,0.01281383610860636,50,96.7187655790104,63.59471671697559,129.12522571992181,11
44397,-16.588826305532443,-552950.302859314,-552950.1309282449,0.01281383610860636,50,36.63447931964482,18.56811356795491,68.41962899000568,11
65374,7.866858308845707,-552950.049394004,-552950.1309282449,0.01281383610860636,50,56.03546763495035,121.7590754509718,43.99076877964057,11
46292,-5.043754822758231,-552950.18320308,-552950.1309282449,0.01281383610860636,50,41.311173168767546,27.179057459000695,63.08645473597674,11
159123,-16.35547787555106,-552950.300440828,-552950.1309282449,0.01281383610860636,50,130.32084563378802,43.24075216922187,122.73962713549705,11
49646,7.971792185716189,-552950.048306441,-552950.1309282449,0.01281383610860636,50,43.3940562867582,91.52496450884914,106.3847995572149,13
165413,-15.245737941665732,-552950.288939184,-552950.1309282449,0.01281383610860636,50,135.12470811580047,29.919243796984812,92.53165191394896,11
3136,5.318648367161111,-552950.075804339,-552950.1309282449,0.01281383610860636,50,147.1843233280448,111.02623071970736,104.5856089311193,13
142189,-13.093348846104673,-552950.266631243,-552950.1309282449,0.01281383610860636,50,115.73401615145757,83.39852516160731,69.97812094727503,11
160613,-0.978339277411282,-552950.141068017,-552950.1309282449,0.01281383610860636,50,129.0743886661375,48.123131956297385,122.2470184813834,11
81085,-22.905951985062135,-552950.368331708,-552950.1309282449,0.01281383610860636,50,66.75220790677756,65.58306197665803,70.72447021901728,11
117725,-20.273799322505837,-552950.341051368,-552950.1309282449,0.01281383610860636,50,99.08932265640065,117.56769486173347,97.11178463580643,11
76066,4.0327630653416895,-552950.089131601,-552950.1309282449,0.01281383610860636,50,64.61317023655205,24.65962237130856,1.5860901778232919,13
170963,8.009949729370593,-552950.047910966,-552950.1309282449,0.01281383610860636,50,139.4603624688777,120.88955924956485,119.42767795910517,11
133358,-7.149593805405158,-552950.205028563,-552950.1309282449,0.01281383610860636,50,110.54523528364074,37.87059731144586,145.50131077446304,11
112421,-3.4806735314331405,-552950.167002884,-552950.1309282449,0.01281383610860636,50,91.92981433279087,122.05656695980181,40.3659014988875,11
33130,5.938620274624822,-552950.069378783,-552950.1309282449,0.01281383610860636,50,28.390085224503892,21.030618868865567,61.104908355435555,10
78931,-15.669597324297932,-552950.293332177,-552950.1309282449,0.01281383610860636,50,65.16422129521021,71.79155281630648,33.22231504244699,11
35740,-17.16202337403561,-552950.308800083,-552950.1309282449,0.01281383610860636,50,26.308781973768674,13.030651491298853,125.40667446463985,10
